initial_branch,trial_id,stage_id,LLR_paper,LFOR_paper,NVOR_paper,branch_loading_pu_vector,bus_voltage_pu_vector,total_load_shed_mw,base_load_mw,overloaded_branch_count,voltage_violation_bus_count,severity_formula_mode,normalization_status
44,4,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,5,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,6,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,7,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,8,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,9,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,10,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,11,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,12,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,13,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,14,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,15,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,16,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,17,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,18,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,19,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
44,20,1,0,0,0,0.46358;0.17789;0.65803;0.37202;0.47076;0.012096;0.02319;0.43567;0.49148;0.54989;0.44174;0.58283;0.51349;0.52134;0.32112;0.18101;0.17289;0.42616;0.58432;0.67365;0.017812;0.00068664;0.58396;0.1725;0.36207;0.38751;0.75083;0.50694;0.047244;0.24426;0.14262;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.23715;0.61573;0.32681;0.32507;0;0.67211;0.57553,1.0027;1.0102;0.99946;0.98562;0.99297;0.99705;0.98449;0.98281;1.0128;1.0113;1.0053;0.9918;1.0054;0.99593;0.98948;1.0018;1.001;0.99906;1.0377;0.97858;0.9934;1.0037;0.99642;1.0047;1.0183;1.0088;0.9992;1.0096;1.0122;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,1,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,2,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,3,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,4,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,4,2,0.0329377077593885,0,0,0.51674;0.20912;0.76457;0.54822;0.47076;0.17681;0.060046;0.26761;0.50388;0.46026;0.43455;0.55478;0.64886;0.41159;0.29326;0.14608;0.13823;0.52502;0.48545;0.67365;0.0062621;0.010926;0.47571;0.054516;0.48028;0.26927;0.75082;0.50693;0.047244;0.31379;0.044844;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.090315;0.61573;0.51542;0;0.67212;0;0.57553,1.0005;1.0073;0.99803;0.98753;0.99662;1.0009;0.98832;0.98657;1.0149;1.0136;1.008;0.99437;1.0077;0.99779;0.98967;1.0014;0.99977;0.99769;1.0375;0.9785;0.99312;1.0035;0.99626;1.0044;1.0192;1.0051;0.99613;1.0504;1.0132;1;1;1;1;1;1;1;1;1;1,206,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,5,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,6,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,7,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,8,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,9,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,10,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,11,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,12,1,0,0,0,0.46166;0.17676;0.65421;0.36577;0.47076;0.018839;0.026139;0.44167;0.49106;0.5531;0.44201;0.58384;0.50869;0.52526;0.32212;0.18227;0.17414;0.42265;0.58782;0.67365;0.018219;0.0010934;0.58779;0.17666;0.35791;0.39164;0.75082;0.50693;0.047244;0.2418;0.1492;0.16011;0.66377;0.5988;0.64541;0.041864;0.67332;0.56586;0.62615;0.24236;0.61573;0.32021;0.34639;0.67212;0;0.57553,1.0026;1.0099;0.99901;0.98522;0.9926;0.99669;0.98414;0.98246;1.0126;1.011;1.005;0.99148;1.0051;0.99556;0.98906;1.0014;1.0003;0.99846;1.0375;0.9785;0.9931;1.0035;0.99625;1.0043;1.0177;1.0068;0.99781;0.99849;1.0136;1;1;1;1;1;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
45,12,2,0,0,0,0.36272;0.11839;0.66183;0.25208;0.47076;0.39583;0.40905;0.89894;0.32264;0.78618;0.44683;0.64562;0.068806;0.82869;0.38337;0.24805;0.23902;0.10161;0.90887;0.67365;0.055552;0.038405;0.93868;0.66481;0.12643;0.020436;0.15065;0.50677;0.047217;0.076748;0.056279;0.75982;0.66377;0;0.64539;0.041893;0.67332;0.56586;0.62615;0.33706;0.61573;0.4136;0.34646;0.67209;0;0.57553,1.0025;1.0052;0.98558;0.96146;0.96515;0.969;0.9571;0.95606;1.0005;0.99061;0.98216;0.96855;0.98341;0.97252;0.97023;0.98591;0.98616;0.98444;1.012;0.92899;0.98219;0.99765;0.99019;0.99024;1.0108;0.9965;0.98539;0.98758;1.0113;1;1;1;1;1.0123;1;1;1;1;1,0,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
