initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,line_loading_pu,engineering_or_main_probability,diagnostic_line_probability,probability_source,trip_selected,stage_transition_probability,stage_cumulative_P_line_Ek
4,1,1,11,5,8,0.460117599591861,0.0001,0.000565,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,12,6,7,0.606793842257648,0.0001,0.000263,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,13,6,11,0.575006525932991,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,14,6,31,0.564460374139894,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,15,7,8,0.332689360961379,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,16,8,9,0.234783969100056,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,17,9,39,0.224981561298709,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,18,10,11,0.493876128534822,0.0001,0.000223,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,19,10,13,0.583598786465752,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,20,10,32,0.756871337832693,0.0001,0.000553,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,21,12,11,0.0898852973486429,0.0001,0.000427,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,22,12,13,0.0908791796709441,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,23,13,14,0.563779999103436,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,24,14,15,0.11551505795769,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,25,15,16,0.478522049233053,0.0001,0.000468,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,26,16,17,0.309197738569018,0.0001,0.000306,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,27,16,19,0.791869196582766,0.0001,1.1e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,28,16,21,0.528192063114039,0.0001,0.000473,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,29,16,24,0.0953674277934472,0.0001,0.0006,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,30,17,18,0.470267422513984,0.0001,0.00065,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,31,17,27,0.169541318976689,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,32,19,20,0.160117524181141,0.0001,0.000515,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,33,19,33,0.701959838248151,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,34,20,34,0.626320562763955,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,35,21,22,0.647595235015426,0.0001,0.000514,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,36,22,23,0.14386784878912,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,37,22,35,0.699038062757058,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,38,23,24,0.570704734248573,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,39,23,36,0.628084341249336,0.0001,0.000445,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,40,25,26,0.552864563422482,0.0001,0.00049,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,41,25,37,0.620907526437822,0.0001,0.000457,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,42,26,27,0.639674634878841,0.0001,0.000603,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,43,26,28,0.14047686289693,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,44,26,29,0.221579277758355,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,45,28,29,0.468584864162723,0.0001,0.000452,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,1,1,46,29,38,0.576009933100712,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,1,1,2,0.42875213054827,0.0001,0.000438,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,2,1,39,0.163993323112103,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,3,2,3,0.36859007976488,0.0001,0.000378,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,5,2,30,0.477098398132732,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,6,3,4,0.18346601399735,0.0001,0.000548,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,7,3,18,0.254124068991954,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,8,4,5,0.430817536640009,0.0001,3.4e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,9,4,14,0.565480630285955,0.0001,0.000616,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,10,5,6,0.562088257881443,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,11,5,8,0.460117599591861,0.0001,0.000565,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,12,6,7,0.606793842257648,0.0001,0.000263,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,13,6,11,0.575006525932991,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,14,6,31,0.564460374139894,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,15,7,8,0.332689360961379,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,16,8,9,0.234783969100056,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,17,9,39,0.224981561298709,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,18,10,11,0.493876128534822,0.0001,0.000223,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,19,10,13,0.583598786465752,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,20,10,32,0.756871337832693,0.0001,0.000553,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,21,12,11,0.0898852973486429,0.0001,0.000427,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,22,12,13,0.0908791796709441,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,23,13,14,0.563779999103436,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,24,14,15,0.11551505795769,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,25,15,16,0.478522049233053,0.0001,0.000468,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,26,16,17,0.309197738569018,0.0001,0.000306,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,27,16,19,0.791869196582766,0.0001,1.1e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,28,16,21,0.528192063114039,0.0001,0.000473,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,29,16,24,0.0953674277934472,0.0001,0.0006,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,30,17,18,0.470267422513984,0.0001,0.00065,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,31,17,27,0.169541318976689,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,32,19,20,0.160117524181141,0.0001,0.000515,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,33,19,33,0.701959838248151,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,34,20,34,0.626320562763955,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,35,21,22,0.647595235015426,0.0001,0.000514,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,36,22,23,0.14386784878912,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,37,22,35,0.699038062757058,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,38,23,24,0.570704734248573,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,39,23,36,0.628084341249336,0.0001,0.000445,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,40,25,26,0.552864563422482,0.0001,0.00049,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,41,25,37,0.620907526437822,0.0001,0.000457,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,42,26,27,0.639674634878841,0.0001,0.000603,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,43,26,28,0.14047686289693,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,44,26,29,0.221579277758355,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,45,28,29,0.468584864162723,0.0001,0.000452,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,2,1,46,29,38,0.576009933100712,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,1,1,2,0.42875213054827,0.0001,0.000438,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,2,1,39,0.163993323112103,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,3,2,3,0.36859007976488,0.0001,0.000378,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,5,2,30,0.477098398132732,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,6,3,4,0.18346601399735,0.0001,0.000548,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,7,3,18,0.254124068991954,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,8,4,5,0.430817536640009,0.0001,3.4e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,9,4,14,0.565480630285955,0.0001,0.000616,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,10,5,6,0.562088257881443,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,11,5,8,0.460117599591861,0.0001,0.000565,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,12,6,7,0.606793842257648,0.0001,0.000263,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,13,6,11,0.575006525932991,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,14,6,31,0.564460374139894,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,15,7,8,0.332689360961379,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,16,8,9,0.234783969100056,0.0001,2.3e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,17,9,39,0.224981561298709,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,18,10,11,0.493876128534822,0.0001,0.000223,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,19,10,13,0.583598786465752,0.0001,0.000685,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,20,10,32,0.756871337832693,0.0001,0.000553,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,21,12,11,0.0898852973486429,0.0001,0.000427,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,22,12,13,0.0908791796709441,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,23,13,14,0.563779999103436,0.0001,0.000434,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,24,14,15,0.11551505795769,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,25,15,16,0.478522049233053,0.0001,0.000468,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,26,16,17,0.309197738569018,0.0001,0.000306,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,27,16,19,0.791869196582766,0.0001,1.1e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,28,16,21,0.528192063114039,0.0001,0.000473,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,29,16,24,0.0953674277934472,0.0001,0.0006,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,30,17,18,0.470267422513984,0.0001,0.00065,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,31,17,27,0.169541318976689,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,32,19,20,0.160117524181141,0.0001,0.000515,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,33,19,33,0.701959838248151,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,34,20,34,0.626320562763955,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,35,21,22,0.647595235015426,0.0001,0.000514,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,36,22,23,0.14386784878912,0.0001,0.000582,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,37,22,35,0.699038062757058,0.0001,0.000502,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,38,23,24,0.570704734248573,0.0001,0.000377,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,39,23,36,0.628084341249336,0.0001,0.000445,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,40,25,26,0.552864563422482,0.0001,0.00049,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,41,25,37,0.620907526437822,0.0001,0.000457,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,42,26,27,0.639674634878841,0.0001,0.000603,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,43,26,28,0.14047686289693,0.0001,0.000477,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,44,26,29,0.221579277758355,0.0001,2.5e-05,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,45,28,29,0.468584864162723,0.0001,0.000452,paper_formula_probability,0,0.981534903131203,0.000436783031893385
4,3,1,46,29,38,0.576009933100712,0.0001,0.000414,paper_formula_probability,0,0.981534903131203,0.000436783031893385
5,1,1,1,1,2,0.324328260163595,0.0001,0.000438,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,2,1,39,0.0973410124608134,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,3,2,3,0.187049626877529,0.0001,0.000378,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,4,2,25,0.513882599757349,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,6,3,4,0.512074029805757,0.0001,0.000548,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,7,3,18,0.0883050800376943,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,8,4,5,0.788990735102699,0.0001,3.4e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,9,4,14,0.54680638634048,0.0001,0.000616,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,10,5,6,0.752117300971031,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,11,5,8,0.474785028418014,0.0001,0.000565,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,12,6,7,0.665640846340075,0.0001,0.000263,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,13,6,11,0.391729743898795,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,14,6,31,0.831927425426279,0.0160477490004263,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,15,7,8,0.392860418667406,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,16,8,9,0.313556816697263,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,17,9,39,0.277448019065376,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,18,10,11,0.375923654522391,0.0001,0.000223,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,19,10,13,0.79395311109604,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,20,10,32,0.793915855873494,0.0001,0.000553,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,21,12,11,0.0939254044780878,0.0001,0.000427,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,22,12,13,0.0977891992501306,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,23,13,14,0.797080461777856,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,24,14,15,0.356063596050653,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,25,15,16,0.320734645441476,0.0001,0.000468,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,26,16,17,0.567766358876776,0.0001,0.000306,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,27,16,19,0.803009214857887,0.00160310282151465,1.1e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,28,16,21,0.522253919963136,0.0001,0.000473,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,29,16,24,0.108241680418449,0.0001,0.0006,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,30,17,18,0.316905613894479,0.0001,0.00065,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,31,17,27,0.271999648913837,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,32,19,20,0.160452115054845,0.0001,0.000515,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,33,19,33,0.70742919679305,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,34,20,34,0.628543937602972,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,35,21,22,0.649069794398369,0.0001,0.000514,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,36,22,23,0.144869014723017,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,37,22,35,0.703926944864018,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,38,23,24,0.568915487537875,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,39,23,36,0.628928390750466,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,40,25,26,0.137031336662873,0.0001,0.00049,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,41,25,37,0.61991470958223,0.0001,0.000457,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,42,26,27,0.272265546578731,0.0001,0.000603,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,43,26,28,0.138736991709304,0.0001,0.000477,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,44,26,29,0.223155415629013,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,45,28,29,0.468889255591935,0.0001,0.000452,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,1,1,46,29,38,0.57585868215602,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,1,1,2,0.324328260163595,0.0001,0.000438,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,2,1,39,0.0973410124608134,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,3,2,3,0.187049626877529,0.0001,0.000378,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,4,2,25,0.513882599757349,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,6,3,4,0.512074029805757,0.0001,0.000548,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,7,3,18,0.0883050800376943,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,8,4,5,0.788990735102699,0.0001,3.4e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,9,4,14,0.54680638634048,0.0001,0.000616,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,10,5,6,0.752117300971031,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,11,5,8,0.474785028418014,0.0001,0.000565,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,12,6,7,0.665640846340075,0.0001,0.000263,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,13,6,11,0.391729743898795,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,14,6,31,0.831927425426279,0.0160477490004263,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,15,7,8,0.392860418667406,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,16,8,9,0.313556816697263,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,17,9,39,0.277448019065376,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,18,10,11,0.375923654522391,0.0001,0.000223,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,19,10,13,0.79395311109604,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,20,10,32,0.793915855873494,0.0001,0.000553,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,21,12,11,0.0939254044780878,0.0001,0.000427,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,22,12,13,0.0977891992501306,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,23,13,14,0.797080461777856,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,24,14,15,0.356063596050653,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,25,15,16,0.320734645441476,0.0001,0.000468,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,26,16,17,0.567766358876776,0.0001,0.000306,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,27,16,19,0.803009214857887,0.00160310282151465,1.1e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,28,16,21,0.522253919963136,0.0001,0.000473,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,29,16,24,0.108241680418449,0.0001,0.0006,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,30,17,18,0.316905613894479,0.0001,0.00065,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,31,17,27,0.271999648913837,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,32,19,20,0.160452115054845,0.0001,0.000515,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,33,19,33,0.70742919679305,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,34,20,34,0.628543937602972,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,35,21,22,0.649069794398369,0.0001,0.000514,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,36,22,23,0.144869014723017,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,37,22,35,0.703926944864018,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,38,23,24,0.568915487537875,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,39,23,36,0.628928390750466,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,40,25,26,0.137031336662873,0.0001,0.00049,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,41,25,37,0.61991470958223,0.0001,0.000457,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,42,26,27,0.272265546578731,0.0001,0.000603,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,43,26,28,0.138736991709304,0.0001,0.000477,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,44,26,29,0.223155415629013,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,45,28,29,0.468889255591935,0.0001,0.000452,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,2,1,46,29,38,0.57585868215602,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,1,1,2,0.324328260163595,0.0001,0.000438,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,2,1,39,0.0973410124608134,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,3,2,3,0.187049626877529,0.0001,0.000378,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,4,2,25,0.513882599757349,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,6,3,4,0.512074029805757,0.0001,0.000548,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,7,3,18,0.0883050800376943,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,8,4,5,0.788990735102699,0.0001,3.4e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,9,4,14,0.54680638634048,0.0001,0.000616,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,10,5,6,0.752117300971031,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,11,5,8,0.474785028418014,0.0001,0.000565,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,12,6,7,0.665640846340075,0.0001,0.000263,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,13,6,11,0.391729743898795,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,14,6,31,0.831927425426279,0.0160477490004263,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,15,7,8,0.392860418667406,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,16,8,9,0.313556816697263,0.0001,2.3e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,17,9,39,0.277448019065376,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,18,10,11,0.375923654522391,0.0001,0.000223,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,19,10,13,0.79395311109604,0.0001,0.000685,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,20,10,32,0.793915855873494,0.0001,0.000553,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,21,12,11,0.0939254044780878,0.0001,0.000427,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,22,12,13,0.0977891992501306,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
