parameter_set_id,sigma,metric_source,scale_variant,comparison_mode,valid_target_count,mean_abs_relative_gap,median_abs_relative_gap,trend_match_rate,topology_direction_match,wind_speed_direction_match,penetration_direction_match,score_rank,recommendation
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,205379.58649842,224476.933962927,0.333333333333333,0,0,1,391,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,19.538058649842,21.4477933962927,0.333333333333333,0,0,1,151,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,2052.8058649842,2243.77933962927,0.333333333333333,0,0,1,273,wrong_scale
medium_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.79461941350158,0.775522066037073,0.333333333333333,0,0,1,70,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,283,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.74441988529539,0.719611639550998,0.333333333333333,0,0,1,53,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,25558010.470461,28038835.0449002,0.333333333333333,0,0,1,455,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,284,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,255579.11470461,280387.360449002,0.333333333333333,0,0,1,395,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,24.558011470461,27.0388360449002,0.333333333333333,0,0,1,155,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,285,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.74441988529539,0.719611639550998,0.333333333333333,0,0,1,54,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,9377.90234202746,10887.6831590387,0.333333333333333,0,0,1,355,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.235026927772573,0.183365748701578,0.333333333333333,0,0,1,9,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,93789022.4202745,108886830.590387,0.333333333333333,0,0,1,479,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,9377.90234202746,10887.6831590387,0.333333333333333,0,0,1,356,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,937889.234202745,1088867.31590387,0.333333333333333,0,0,1,419,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,92.7890234202745,107.886831590387,0.333333333333333,0,0,1,179,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,9377.90234202746,10887.6831590387,0.333333333333333,0,0,1,357,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.235026927772573,0.183365748701578,0.333333333333333,0,0,1,10,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,214,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,119,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,432,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,215,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,372,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,132,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,216,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,120,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,5871.3175462706,4674.78019596096,0.333333333333333,0,0,1,331,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.525579769802298,0.532421980403904,0.333333333333333,0,0,1,27,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,58723174.462706,46757800.9596096,0.333333333333333,0,0,1,471,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,5871.3175462706,4674.78019596096,0.333333333333333,0,0,1,332,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,587230.75462706,467577.019596096,0.333333333333333,0,0,1,411,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,57.723175462706,45.7578019596096,0.333333333333333,0,0,1,171,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,5871.3175462706,4674.78019596096,0.333333333333333,0,0,1,333,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.525579769802298,0.532421980403904,0.333333333333333,0,0,1,28,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,286,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.74441988529539,0.719611639550998,0.333333333333333,0,0,1,55,wrong_trend
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,25558010.470461,28038835.0449002,0.333333333333333,0,0,1,456,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,287,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,255579.11470461,280387.360449002,0.333333333333333,0,0,1,396,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,24.558011470461,27.0388360449002,0.333333333333333,0,0,1,156,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,2554.8011470461,2802.88360449002,0.333333333333333,0,0,1,288,wrong_scale
medium_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.74441988529539,0.719611639550998,0.333333333333333,0,0,1,56,wrong_trend
